customer_id,name,email,join_date,loyalty_points,region
CUST01804,Emily Vaughn,xwilliams@example.net,1/11/2021,35966,EAST
CUST01805,Veronica Archer,christopher54@example.com,8/10/2022,1516,CENTRAL
CUST01806,Jason Hale,brownjacob@example.net,9/14/2025,36654,WEST
CUST01807,Marcus Hudson,moodykelly@example.com,8/3/2022,11723,WEST
CUST01808,Erin Hutchinson,paige17@example.com,3/18/2025,37967,CENTRAL
CUST01809,George Blake Jr.,wgates@example.net,9/4/2021,9079,EAST
CUST01810,Robert Castillo,michaeljackson@example.org,10/1/2023,16538,WEST
CUST01811,Elizabeth Lee,tonimathews@example.com,4/12/2024,14120,EAST
CUST01812,Teresa White,scottrobert@example.org,4/11/2024,41835,NORTH
CUST01813,Lindsey Pope,maria07@example.net,7/24/2025,22331,SOUTH
CUST01814,Kimberly Kane,castanedajames@example.net,10/2/2023,47105,EAST
CUST01815,Stephanie Daniel,bwebb@example.com,2/8/2024,21972,CENTRAL
CUST01816,Joseph Garcia,stephaniebaldwin@example.org,4/9/2023,40415,CENTRAL
CUST01817,Susan Beasley,erin58@example.org,7/29/2023,23124,WEST
CUST01818,Debra Rowland,jennifer03@example.org,12/2/2020,1502,NORTH
CUST01819,Steven Gonzalez,briannaliu@example.com,7/8/2021,30169,WEST
CUST01820,Kyle Robinson,kimberlyherrera@example.org,5/28/2021,35021,CENTRAL
CUST01821,Laura Brown,erica63@example.org,5/8/2025,49178,NORTH
CUST01822,Amanda Lewis,john16@example.net,6/19/2025,44148,CENTRAL
CUST01823,Randall Johnson,jose36@example.net,8/28/2021,29359,EAST
CUST01824,Julie Greene,clarkrachael@example.org,12/12/2024,24742,NORTH
CUST01825,Mark Morgan,jamesstewart@example.com,10/10/2021,44854,CENTRAL
CUST01826,Morgan Jensen,floreseric@example.org,6/21/2023,17364,WEST
CUST01827,Edward Zamora,paulharrell@example.com,9/25/2022,28578,WEST
CUST01828,Jonathan Webb,smithjeffrey@example.com,12/30/2022,45366,SOUTH
CUST01829,Kyle Roman,gary63@example.com,4/2/2021,23368,CENTRAL
CUST01830,Heather Martinez,alexandria78@example.com,6/27/2023,7921,WEST
CUST01831,Taylor Edwards,estradachristopher@example.org,8/13/2021,13889,CENTRAL
CUST01832,Lawrence Brooks,rkennedy@example.org,10/23/2022,40103,WEST
CUST01833,Richard Goodwin,zkhan@example.net,1/7/2021,28651,EAST
CUST01834,Maria Brown,alexandriakline@example.com,3/11/2023,35524,CENTRAL
CUST01835,Julia Reynolds,dlewis@example.org,3/12/2023,40065,CENTRAL
CUST01836,Erika Ward,sandrahodges@example.com,12/5/2024,23073,EAST
CUST01837,Marc Humphrey,jaredmendoza@example.net,5/3/2022,24021,CENTRAL
CUST01838,Melissa Blair,fletcheramanda@example.org,4/11/2024,28776,CENTRAL
CUST01839,Andrew Roberts,cynthiasimon@example.org,5/2/2025,34,WEST
CUST01840,Michael Rose,ibaker@example.net,1/6/2025,19088,WEST
CUST01841,Michael Hill,snownicole@example.com,1/17/2025,16778,EAST
CUST01842,Shelia Ramirez,ashleyyoung@example.org,7/21/2023,21855,EAST
CUST01843,Jordan Gibson,karenatkinson@example.org,9/5/2025,25847,NORTH
CUST01844,Elizabeth Sanders,sanchezlaura@example.org,9/11/2025,32254,CENTRAL
CUST01845,Sharon Howard,kathynguyen@example.org,6/23/2023,8272,SOUTH
CUST01846,Faith Caldwell,taylortimothy@example.com,3/8/2025,37775,NORTH
CUST01847,Lisa Snyder,mark11@example.org,3/11/2025,472,NORTH
CUST01848,Duane Carlson,daniel26@example.com,10/13/2024,48221,CENTRAL
CUST01849,Maurice Woods,ryan64@example.net,8/13/2021,5618,NORTH
CUST01850,Christina Mccall,kenneth88@example.com,12/28/2021,23492,SOUTH
CUST01851,Cathy Fox,elittle@example.org,2/11/2025,23867,EAST
CUST01852,Diane Johnson,qbarber@example.net,7/6/2021,12216,NORTH
CUST01853,Bradley Lozano,cooperjasmine@example.net,10/1/2024,44363,EAST
CUST01854,Jessica Peters,vstevens@example.com,4/23/2022,49140,WEST
CUST01855,Christina Rodriguez,kevin15@example.org,4/6/2023,14066,SOUTH
CUST01856,Joseph Castro,elizabeth45@example.net,5/6/2022,12890,WEST
CUST01857,Matthew Palmer,ericgarcia@example.org,1/10/2021,17468,EAST
CUST01858,Christian Davis,bethnorton@example.net,12/16/2024,31279,NORTH
CUST01859,Dustin Williams,timothy67@example.com,12/20/2023,41255,EAST
CUST01860,Anna Robinson,jerry19@example.com,3/28/2023,2009,NORTH
CUST01861,Michael Walker,rossbryan@example.com,2/9/2021,40475,WEST
CUST01862,Megan Mcgrath,bobby30@example.net,1/18/2024,23041,NORTH
CUST01863,Theresa Hunter,askinner@example.org,12/29/2022,13157,NORTH
CUST01864,Charles Jackson,cjensen@example.net,3/30/2024,31854,WEST
CUST01865,Jeffrey Martinez,michellehernandez@example.com,1/26/2023,17806,EAST
CUST01866,Tracy Bennett,stephenslisa@example.org,12/7/2022,10897,SOUTH
CUST01867,Darryl Peterson,barbara01@example.org,9/4/2022,4880,EAST
CUST01868,Philip Dudley,alexpowell@example.net,3/6/2021,16425,CENTRAL
CUST01869,April King,cruzchristopher@example.org,2/6/2022,823,WEST
CUST01870,Jeffrey Allen,carlos35@example.net,5/5/2021,2761,CENTRAL
CUST01871,Tiffany Marquez,sbenson@example.org,11/11/2022,6187,WEST
CUST01872,Tracy Smith,umartin@example.net,4/22/2023,3446,CENTRAL
CUST01873,Tina Allen,zcastillo@example.org,10/31/2020,14312,EAST
CUST01874,Alexandria Fox,preed@example.com,3/3/2023,41754,NORTH
CUST01875,Mark Chung,terry26@example.com,3/15/2022,25422,CENTRAL
CUST01876,Anthony Price,simmonsduane@example.org,10/12/2025,4907,EAST
CUST01877,Brenda Martin,mmiller@example.com,5/7/2021,28945,EAST
CUST01878,Thomas Thompson,alexharmon@example.org,1/7/2022,7139,SOUTH
CUST01879,Kristin Miller,eblanchard@example.net,5/13/2021,13992,SOUTH
CUST01880,Crystal Boyd,christopher36@example.com,9/26/2025,1596,EAST
CUST01881,Todd Meyer,christine22@example.com,4/10/2021,35178,CENTRAL
CUST01882,Ann Hernandez,matthew34@example.org,6/13/2021,21523,SOUTH
CUST01883,Curtis Crane,ptaylor@example.com,6/7/2023,34541,WEST
CUST01884,Ronnie Barnes DDS,frank70@example.org,7/10/2025,4928,SOUTH
CUST01885,Pamela Kelly,brownkristine@example.org,9/28/2023,18956,NORTH
CUST01886,Kevin Willis,danielluna@example.net,8/27/2024,43325,WEST
CUST01887,Douglas Rivera,phillipflores@example.com,6/3/2022,16572,WEST
CUST01888,Jennifer Hall,vargastimothy@example.net,7/26/2025,37356,SOUTH
CUST01889,Brandon Ford,michael16@example.com,4/23/2024,493,SOUTH
CUST01890,Christopher Wilson,clifford37@example.net,10/24/2025,1321,EAST
CUST01891,Daniel Price,lawrence57@example.net,2/8/2025,7668,WEST
CUST01892,Richard Lane,fdoyle@example.net,1/30/2025,33610,SOUTH
CUST01893,Timothy Phillips,zlowe@example.com,2/17/2022,48022,CENTRAL
CUST01894,Kelly Miller,lorifrench@example.org,2/11/2024,32363,EAST
CUST01895,Nicholas Evans,grussell@example.org,5/26/2023,22200,EAST
CUST01896,Laurie Wright DVM,matthewbaker@example.org,11/19/2022,46370,SOUTH
CUST01897,Crystal Saunders,skinnerbrandon@example.net,10/2/2021,1951,WEST
CUST01898,Jeff Hamilton,cchase@example.com,7/27/2022,7485,SOUTH
CUST01899,Dr. Peter Chavez DVM,whitediane@example.org,4/12/2021,10266,SOUTH
CUST01900,James Nguyen,coxjoseph@example.net,2/12/2024,29550,CENTRAL
CUST01901,Amy Boyle,nrobinson@example.com,8/3/2023,37936,SOUTH
CUST01902,Deborah Webb,shogan@example.com,11/11/2024,17179,WEST
CUST01903,Jeremiah Zhang,bonnie76@example.org,3/17/2022,41255,NORTH
CUST01904,Jordan Clark,suarezglenn@example.com,9/13/2022,21740,SOUTH
CUST01905,Tonya Wolfe,sue17@example.net,7/15/2025,36269,SOUTH
CUST01906,Kim Day,psantos@example.net,4/9/2022,8081,SOUTH
CUST01907,Adam Clay,gary67@example.net,11/16/2024,35172,CENTRAL
CUST01908,Lawrence Bray,kevin90@example.com,10/6/2024,17681,EAST
CUST01909,Matthew Weber,michael41@example.org,1/21/2025,19998,CENTRAL
CUST01910,Joseph Wood,ryanhanson@example.com,10/15/2021,33223,WEST
CUST01911,Jessica Davis,clifford69@example.org,3/7/2023,25255,CENTRAL
CUST01912,Danielle Lewis,graceellis@example.com,9/22/2025,46175,NORTH
CUST01913,Caitlin Mendez,nicholas57@example.com,11/27/2022,25336,SOUTH
CUST01914,Larry Gray,kimberlydavis@example.com,11/24/2020,827,SOUTH
CUST01915,Timothy Burgess,collinswillie@example.org,2/15/2025,22505,WEST
CUST01916,Cindy Wise,mccormickalexander@example.net,7/9/2022,28225,CENTRAL
CUST01917,Cindy Castillo,nbowen@example.org,11/26/2023,39793,SOUTH
CUST01918,Christian Harper,umclaughlin@example.org,2/27/2023,24488,WEST
CUST01919,Christopher Doyle,snyderamy@example.com,10/4/2022,3293,SOUTH
CUST01920,Kristen Robertson,brittney95@example.net,2/23/2023,39129,EAST
CUST01921,Anthony Hopkins,scook@example.com,8/9/2024,13766,CENTRAL
CUST01922,Ashley Calderon,jamestapia@example.org,1/2/2021,15034,SOUTH
CUST01923,Tamara Haley,ronniehancock@example.org,4/6/2022,5373,EAST
CUST01924,Robert Mccoy,turnerthomas@example.net,4/7/2021,23701,SOUTH
CUST01925,Daniel Powell,joshuahicks@example.com,3/14/2024,48154,SOUTH
CUST01926,Ashley Clark,andersenroger@example.com,6/22/2021,32213,NORTH
CUST01927,Anthony Rojas,jessica91@example.net,3/12/2021,8753,EAST
CUST01928,Heather Smith,christopher44@example.net,7/12/2025,3139,SOUTH
CUST01929,Jeffery Liu,christopher08@example.org,10/9/2024,20070,SOUTH
CUST01930,Alexander Morgan,ortegashawn@example.net,6/29/2023,29928,WEST
CUST01931,Joseph Allen,marcwhite@example.org,7/23/2022,23305,EAST
CUST01932,Mrs. Whitney Hawkins,zwood@example.net,11/14/2024,2503,NORTH
CUST01933,Deanna Powell,jason42@example.org,7/1/2024,18038,NORTH
CUST01934,Amanda White,xmoon@example.com,7/16/2023,24300,SOUTH
CUST01935,Teresa Sutton,fhenry@example.net,3/8/2025,23841,SOUTH
CUST01936,Shannon Foley,amykemp@example.net,6/29/2024,10224,EAST
CUST01937,Anne Lopez,laurie20@example.com,1/15/2021,47781,NORTH
CUST01938,James Morris,felicia68@example.org,8/2/2024,29372,CENTRAL
CUST01939,Marvin Rivera,mitchell22@example.org,1/28/2022,25317,SOUTH
CUST01940,Omar Andrews,samanthaburton@example.org,10/23/2025,40270,CENTRAL
CUST01941,Kenneth Williams,latashaburns@example.net,2/29/2024,37398,SOUTH
CUST01942,David Lee,jonathancaldwell@example.com,4/9/2025,38182,NORTH
CUST01943,Melissa Martinez,ybrown@example.org,7/27/2023,43075,WEST
CUST01944,Jerome Thompson,michaelbyrd@example.org,9/29/2025,8676,SOUTH
CUST01945,Curtis Brown,tknapp@example.net,5/21/2022,38320,NORTH
CUST01946,Daniel Butler,pauljulie@example.net,8/15/2024,37904,CENTRAL
CUST01947,Patricia Torres,nixonjessica@example.org,2/1/2022,49828,WEST
CUST01948,Brian Jones,caseygregory@example.net,11/13/2021,24389,WEST
CUST01949,Daniel Taylor,fwright@example.org,6/10/2021,28125,EAST
CUST01950,Kim Allen,qevans@example.org,2/28/2021,39587,CENTRAL
CUST01951,Troy Maldonado,gjackson@example.com,7/1/2024,39593,CENTRAL
CUST01952,Crystal Sims,clementskatelyn@example.net,1/6/2022,19609,SOUTH
CUST01953,James White,margaret03@example.org,10/4/2022,34183,SOUTH
CUST01954,Mark Hill,karinamcdaniel@example.com,1/10/2022,32900,NORTH
CUST01955,Andrea Harris,petersjohn@example.org,1/1/2021,28074,SOUTH
CUST01956,Amanda Ballard,gmoore@example.com,11/18/2022,18928,CENTRAL
CUST01957,Joseph Sparks,michael35@example.com,11/10/2023,8609,WEST
CUST01958,Rebecca Griffin,christophergarcia@example.net,11/26/2022,8546,EAST
CUST01959,Elizabeth Bailey,amanda46@example.net,4/7/2022,31357,SOUTH
CUST01960,Brittney Phillips,brownsusan@example.net,8/16/2023,46526,CENTRAL
CUST01961,Jared Peterson,saraadams@example.org,12/25/2023,47920,WEST
CUST01962,Teresa Murphy,staceyvilla@example.org,10/26/2024,775,NORTH
CUST01963,Bianca Evans,urose@example.com,8/8/2024,6286,SOUTH
CUST01964,Frank Jones,lopezjohn@example.com,8/31/2021,6487,SOUTH
CUST01965,Maria May,lespinoza@example.net,1/14/2022,10695,EAST
CUST01966,Hannah Juarez,carrollderek@example.com,4/11/2022,42267,NORTH
CUST01967,Brandon Romero,wilsonsusan@example.net,9/26/2024,45520,SOUTH
CUST01968,John Gibbs MD,wilsonlisa@example.org,7/21/2022,20311,WEST
CUST01969,William Brown,mark07@example.net,8/6/2022,25167,SOUTH
CUST01970,Andrea Martin,bradleytina@example.net,2/9/2023,39537,WEST
CUST01971,Richard Curtis,simonomar@example.net,5/6/2023,21113,CENTRAL
CUST01972,Lee Mccormick,millerjohn@example.org,5/10/2024,46617,CENTRAL
CUST01973,Scott Shea,samuel79@example.org,3/6/2022,20546,WEST
CUST01974,David Navarro,robert02@example.com,1/16/2025,28117,CENTRAL
CUST01975,Katherine Good,robert30@example.net,6/7/2022,29777,CENTRAL
CUST01976,William Jackson,cochranlynn@example.org,12/14/2023,48322,SOUTH
CUST01977,Kevin White,briandavis@example.net,10/22/2021,44033,NORTH
CUST01978,John Jones,marie22@example.com,12/4/2023,2842,EAST
CUST01979,Courtney Davis,barbara69@example.net,8/2/2023,8899,NORTH
CUST01980,Lindsey Torres,howardgregory@example.org,12/29/2023,8041,EAST
CUST01981,Jeffrey Roach,courtneyrussell@example.net,10/18/2022,18410,CENTRAL
CUST01982,Charlene Boyd,timothygreen@example.net,7/5/2023,26156,EAST
CUST01983,Janice Williams,marymendoza@example.org,8/17/2021,44066,NORTH
CUST01984,Kenneth Rodriguez,tina93@example.com,12/31/2023,26689,SOUTH
CUST01985,Alicia Edwards,jwilson@example.com,8/8/2021,48669,CENTRAL
CUST01986,Kathleen Bond,elane@example.org,1/5/2023,42870,EAST
CUST01987,Lawrence Lee,christina66@example.net,11/5/2024,20830,SOUTH
CUST01988,Wesley Chandler,logan58@example.org,4/21/2025,40826,CENTRAL
CUST01989,Julie Gilbert,lhutchinson@example.org,3/19/2024,49732,WEST
CUST01990,Richard Bailey,yoderashley@example.net,3/5/2023,1099,EAST
CUST01991,Erica Short,ashleytorres@example.net,7/7/2022,19557,CENTRAL
CUST01992,Mrs. Patricia Saunders,valdezrobert@example.net,3/16/2024,44968,EAST
CUST01993,William Lopez,brett70@example.org,4/15/2025,2070,CENTRAL
CUST01994,Evan Jones,kirstenking@example.org,9/17/2023,18014,SOUTH
CUST01995,Jacob Williams,markbuck@example.org,6/15/2023,10833,NORTH
CUST01996,Connie Wood,normandavid@example.com,10/31/2021,47259,CENTRAL
CUST01997,Amy Wright,edward37@example.net,2/1/2023,23911,CENTRAL
CUST01998,Eduardo Briggs,johnshaw@example.net,12/27/2022,43539,NORTH
CUST01999,Maria Powell,paulmueller@example.com,10/30/2023,18160,CENTRAL
CUST02000,Dawn Coleman,brian41@example.org,10/4/2022,4469,WEST
CUST02001,William Schroeder,apotts@example.com,11/22/2021,36652,WEST
CUST02002,Brent Flores,oliviaanderson@example.com,1/26/2023,17442,EAST
CUST02003,Daniel Floyd Jr.,richard29@example.net,9/22/2023,32619,NORTH
CUST02004,Vincent Wallace,lutzmark@example.org,3/28/2021,38968,EAST
CUST02005,Lucas Garrett,steinheather@example.com,5/24/2021,32585,WEST
CUST02006,Jessica Hernandez,ssingh@example.net,8/14/2021,18157,CENTRAL
CUST02007,Gabrielle Harris,stephanie52@example.net,6/16/2023,25058,EAST
CUST02008,Amanda Rodgers,anthony46@example.net,12/27/2020,7570,EAST
CUST02009,Michael Smith,robertsloan@example.org,3/1/2025,4781,NORTH
CUST02010,Ashley Warren,rosemorrison@example.com,3/7/2024,38013,WEST
CUST02011,Christopher Strong,jessicagreen@example.org,4/6/2021,3027,WEST
CUST02012,Amanda Boyd,teresa00@example.org,10/5/2021,37611,EAST
CUST02013,Michael Chapman,stevenking@example.net,10/31/2022,42088,EAST
CUST02014,Jeremy Johnson,brendabanks@example.net,9/8/2022,9350,CENTRAL
CUST02015,Ryan Curtis,randy63@example.org,11/9/2021,10953,NORTH
CUST02016,Sarah Moore,daniellehowell@example.org,11/21/2020,6406,CENTRAL
CUST02017,Ronald King,johnsonwilliam@example.net,5/4/2024,39578,SOUTH
CUST02018,Peter Kelley,kaitlyn50@example.net,5/12/2024,36060,NORTH
CUST02019,Matthew Moore,hartmanjeffrey@example.net,4/9/2022,2182,SOUTH
CUST02020,Sandra Calderon,bennettfrancisco@example.org,6/26/2023,23775,EAST
CUST02021,Gabriel Clarke,barkerangela@example.com,10/11/2021,34359,WEST
CUST02022,Gregory Phillips,millergrant@example.org,11/21/2021,22524,NORTH
CUST02023,Kelly Johnson,rodneyhunt@example.com,9/26/2021,30025,NORTH
CUST02024,Dawn Rodriguez,charles11@example.org,6/5/2023,46193,EAST
CUST02025,Richard Alvarez,austinmiles@example.com,10/28/2024,3959,NORTH
CUST02026,Michelle Young,wellsrachel@example.net,9/8/2021,27235,SOUTH
CUST02027,Jose Cruz,jeffrey02@example.com,8/28/2021,21296,WEST
CUST02028,Olivia Morales,elliottdavid@example.net,2/27/2021,2976,SOUTH
CUST02029,Raymond Gonzales,plee@example.net,3/22/2024,16026,WEST
CUST02030,Amanda Carey,ballardisaac@example.org,3/31/2021,26719,WEST
CUST02031,Kelly Henry,kennethhill@example.org,7/5/2024,31384,SOUTH
CUST02032,Ryan Andrews,sandrakirby@example.net,11/18/2024,11497,CENTRAL
CUST02033,Gary Ramirez,jonesmatthew@example.com,7/19/2024,4156,CENTRAL
CUST02034,Rebecca Clay,jenna35@example.net,7/14/2025,28426,EAST
CUST02035,Joseph Brown,brewermolly@example.net,5/25/2024,1370,WEST
CUST02036,Laura Drake,lambthomas@example.com,8/10/2023,422,SOUTH
CUST02037,Randy Howard,matthew72@example.net,3/18/2022,33079,NORTH
CUST02038,Matthew Cannon,gentrynathan@example.com,4/1/2025,12289,SOUTH
CUST02039,Jordan Schultz,alexander73@example.net,11/26/2020,46871,SOUTH
CUST02040,Amber Sullivan,andrewarroyo@example.net,11/6/2021,32481,NORTH
CUST02041,Kimberly Roberts,istewart@example.net,11/7/2024,41512,SOUTH
CUST02042,Luis Brewer,wjames@example.net,5/15/2025,4589,SOUTH
CUST02043,Matthew Higgins,kennethcooper@example.org,9/25/2021,15448,CENTRAL
CUST02044,Justin Garcia,catherine37@example.com,6/2/2024,33140,NORTH
CUST02045,Whitney Bowers,jill29@example.net,11/4/2022,19309,SOUTH
CUST02046,Brenda Johnson,pamela75@example.com,7/7/2023,21305,SOUTH
CUST02047,Melissa Serrano,jasonconrad@example.com,8/26/2023,5408,SOUTH
CUST02048,Andrew Cabrera,gguerrero@example.net,11/21/2023,23884,WEST
CUST02049,Brandi Park MD,brittanymorris@example.net,6/5/2021,39629,SOUTH
CUST02050,Scott Williams,ericksonronald@example.com,4/10/2025,23659,NORTH
CUST02051,Madison Barnes,abigail34@example.net,1/15/2022,31206,WEST
CUST02052,Robert Monroe,hwright@example.org,3/9/2025,37130,NORTH
CUST02053,Dean Smith,richardstanton@example.com,9/26/2021,40890,EAST
CUST02054,Samantha Gregory,sanchezsteve@example.org,8/22/2022,6112,CENTRAL
CUST02055,John Griffin,keith93@example.com,3/15/2025,18323,WEST
CUST02056,Lori Jones,todd70@example.org,8/13/2023,41889,EAST
CUST02057,Curtis Stein,woodkathleen@example.net,9/20/2022,16964,SOUTH
CUST02058,Courtney Moore,keithlittle@example.net,3/27/2023,31706,WEST
CUST02059,Christopher Jones,fprince@example.com,9/30/2025,25447,SOUTH
CUST02060,Mrs. Ashley Norris,smithstacey@example.net,1/8/2025,10029,WEST
CUST02061,Elizabeth Wright,mpearson@example.org,6/10/2024,33177,EAST
CUST02062,Rhonda Marshall,jenkinskaylee@example.com,3/8/2023,14926,WEST
CUST02063,Dawn Fuentes,vmatthews@example.org,6/17/2023,1169,NORTH
CUST02064,Tina Chavez,xmurray@example.net,1/12/2025,38160,WEST
CUST02065,Dr. Rebecca Weaver MD,ramosamanda@example.org,1/27/2024,24525,NORTH
CUST02066,Roberta Garcia,derek33@example.org,6/9/2021,9834,SOUTH
CUST02067,Eric Patterson,huynhhannah@example.net,9/17/2024,28965,WEST
CUST02068,Joshua Mcclain,aguirregeorge@example.com,10/14/2022,22266,CENTRAL
CUST02069,Alexander Anderson,jacquelinesmith@example.net,2/20/2022,9186,NORTH
CUST02070,William Jones,valentinestephanie@example.org,6/24/2025,5834,NORTH
CUST02071,Rhonda Warren,ngallegos@example.org,1/16/2021,41696,SOUTH
CUST02072,Jeffrey Horton,richard11@example.org,9/25/2024,28205,EAST
CUST02073,James Young,brandi68@example.org,12/18/2024,8876,SOUTH
CUST02074,Jacob Ramsey,ian02@example.com,12/29/2023,39289,EAST
CUST02075,Carol Johnson,scaldwell@example.com,12/21/2020,36464,WEST
CUST02076,Michelle Evans,xthomas@example.com,4/12/2021,39245,NORTH
CUST02077,Sara Jones,ashley48@example.net,4/19/2023,8109,CENTRAL
CUST02078,Alexandra Mills,william20@example.org,6/19/2021,22062,WEST
CUST02079,Terry Collier,wesley17@example.com,6/8/2023,6389,NORTH
CUST02080,Amber Roberts,hholloway@example.net,11/17/2022,12963,NORTH
CUST02081,Sheila Carter,mason81@example.org,2/25/2021,522,CENTRAL
CUST02082,Tammy Wilkinson,brianna65@example.com,12/26/2020,19719,WEST
CUST02083,Helen Erickson,ccook@example.org,1/29/2022,32782,EAST
CUST02084,Adrian Adams,hmolina@example.net,8/27/2025,17127,WEST
CUST02085,Matthew Pham,yturner@example.com,8/13/2021,3772,NORTH
CUST02086,Richard Brooks,gary84@example.org,8/21/2024,49633,NORTH
CUST02087,Natalie Young,roberto98@example.net,5/28/2024,20547,EAST
CUST02088,Sarah Hunter,stricklandwilliam@example.net,7/5/2022,39819,CENTRAL
CUST02089,Kaitlyn Brown,michaelpowers@example.com,1/17/2022,25653,SOUTH
CUST02090,Evan Price,joygarrett@example.net,5/21/2025,2651,SOUTH
CUST02091,Travis Hill,perezruben@example.com,8/17/2023,22909,SOUTH
CUST02092,Rebecca Villanueva,kevinburns@example.com,5/28/2023,40013,EAST
CUST02093,Brian Thomas,adamberger@example.org,9/14/2022,13087,EAST
CUST02094,Samuel Smith,elizabethwilson@example.org,3/2/2025,8223,EAST
CUST02095,Steven Simpson,rperry@example.com,7/11/2025,44165,CENTRAL
CUST02096,Yvonne Jacobson,alexandertaylor@example.com,10/13/2022,32026,SOUTH
CUST02097,Mary Miller,karencastillo@example.org,2/12/2025,21771,WEST
CUST02098,Maurice Sutton,julie83@example.org,6/1/2025,30610,NORTH
CUST02099,Rhonda Hill,jason69@example.org,1/26/2023,24888,NORTH
CUST02100,Angela Smith,ryan45@example.org,10/1/2025,7807,WEST
CUST02101,Mr. Paul Strickland,kaylafrank@example.net,9/14/2022,12085,CENTRAL
CUST02102,Michael Melton,jmckay@example.net,12/10/2023,13712,NORTH
CUST02103,David Jones,williamschristine@example.com,8/6/2024,21908,SOUTH
CUST02104,Nicole Walker,jeannesmith@example.net,6/18/2022,45413,CENTRAL
CUST02105,Donna Taylor,zwolfe@example.org,10/7/2022,33765,WEST
CUST02106,Dylan Diaz,john54@example.net,1/16/2025,12233,SOUTH
CUST02107,Michael Winters,mcdonaldleslie@example.com,1/23/2021,24263,WEST
CUST02108,Randy Wallace,laurie46@example.org,1/12/2024,16744,CENTRAL
CUST02109,Jesse Peters,hgraves@example.net,9/25/2022,15833,CENTRAL
CUST02110,Ashlee Williams,melody30@example.com,4/26/2025,9837,NORTH
CUST02111,Joshua Green,ashleychapman@example.net,12/26/2024,33790,EAST
CUST02112,Deborah Hernandez,timothy39@example.net,4/28/2023,20669,EAST
CUST02113,Holly Russo,kathy01@example.com,5/9/2023,29918,CENTRAL
CUST02114,Karen Chase,kgonzalez@example.com,6/12/2025,7971,WEST
CUST02115,Wendy Mckinney,nguerrero@example.net,9/14/2022,38352,WEST
CUST02116,Mark Turner III,onunez@example.org,7/14/2022,7401,WEST
CUST02117,Tiffany Fields,cookeabigail@example.net,3/29/2021,9929,CENTRAL
CUST02118,Taylor Mendoza,yhenson@example.com,1/18/2022,16631,EAST
CUST02119,Emily Lloyd,samanthasolis@example.com,5/10/2025,46642,NORTH
CUST02120,Ruth Medina,okennedy@example.com,5/31/2021,14872,NORTH
CUST02121,Angela Doyle,hibarra@example.net,10/6/2023,16026,EAST
CUST02122,Emma Reeves,williamlewis@example.org,2/18/2021,22403,SOUTH
CUST02123,Robert Brown,williamscourtney@example.net,3/12/2025,4182,NORTH
CUST02124,Mr. Christopher Johnson,john84@example.org,8/7/2023,10744,CENTRAL
CUST02125,Amy Bishop,ashleygutierrez@example.net,1/21/2022,31050,WEST
CUST02126,Jason White,rodriguezlauren@example.com,6/16/2021,37120,SOUTH
CUST02127,Dana Kelley,ibrooks@example.org,7/25/2021,8052,SOUTH
CUST02128,Christopher Phillips,gsmith@example.com,8/16/2024,2417,NORTH
CUST02129,Deborah Butler,sthompson@example.com,12/8/2022,48222,SOUTH
CUST02130,Kristen Rodriguez,mary13@example.net,11/11/2021,37579,CENTRAL
CUST02131,Jennifer Wilson,atate@example.net,9/1/2022,45734,NORTH
CUST02132,Patrick Carlson,alyssamoran@example.com,2/3/2022,44539,SOUTH
CUST02133,Mary Middleton,knightstephanie@example.org,1/13/2023,19164,WEST
CUST02134,Misty Walker,lopezedward@example.net,3/31/2024,17654,SOUTH
CUST02135,Beth Jones,gwilkerson@example.net,4/20/2023,24514,SOUTH
CUST02136,Kevin Willis,harrisdarren@example.org,3/19/2024,33240,SOUTH
CUST02137,Crystal Chen,shannon52@example.org,3/19/2024,44042,CENTRAL
CUST02138,Mrs. Heather Green DDS,alexander29@example.org,9/9/2021,10108,NORTH
CUST02139,Robert Williams,lindsaymontgomery@example.net,9/10/2024,31943,WEST
CUST02140,Ashley Martinez,nunezjorge@example.com,1/25/2024,43463,CENTRAL
CUST02141,Tommy Combs,fross@example.com,3/16/2024,46734,SOUTH
CUST02142,Aaron Sanders,victoria59@example.com,9/7/2023,32914,EAST
CUST02143,Joseph Herrera,howard00@example.com,10/31/2023,802,WEST
CUST02144,Evan Armstrong,donald76@example.org,11/30/2020,5136,SOUTH
CUST02145,Melissa May,vanessacain@example.com,3/19/2024,836,CENTRAL
CUST02146,Jennifer Smith,lauracurry@example.net,4/4/2025,42365,SOUTH
CUST02147,Veronica Kelley,charlesanderson@example.net,9/11/2022,33376,NORTH
CUST02148,Lisa Munoz,jackieward@example.net,5/20/2023,20630,NORTH
CUST02149,Nicholas Faulkner,marknguyen@example.net,3/23/2023,7078,EAST
CUST02150,Joseph Wells,oparsons@example.com,9/18/2021,44726,WEST
CUST02151,Julia Warren,gardnershannon@example.org,12/19/2023,44243,CENTRAL
CUST02152,Michael Davis,erica88@example.net,11/8/2021,21226,WEST
CUST02153,Dr. Susan Gomez,frenchchristopher@example.net,3/6/2023,25531,WEST
CUST02154,James West,tflowers@example.net,11/18/2023,2653,SOUTH
CUST02155,Charles Weaver,qlynch@example.org,8/17/2022,1260,EAST
CUST02156,Adam Taylor,mirandajeffrey@example.org,5/22/2021,37610,CENTRAL
CUST02157,James Jenkins,richardsseth@example.org,12/9/2022,14992,CENTRAL
