customer_id,name,email,join_date,loyalty_points,region
CUST01795,Eileen Simon,sarahstewart@example.org,4/28/2025,4549,East
CUST01796,Logan Elliott,duane94@example.com,7/22/2022,5661,South
CUST01797,Timothy Williams,cantumary@example.com,10/11/2022,7380,East
CUST01798,Tracy Cox,andrew07@example.com,1/30/2024,31302,East
CUST01799,Phillip Taylor,traceyhutchinson@example.org,3/14/2023,31077,Central
CUST01800,Stephen Mitchell,nbaker@example.net,2/12/2025,8337,Central
CUST01801,Matthew Gutierrez,james63@example.net,11/24/2023,1188,North
CUST01802,David Robinson,cunninghamterri@example.org,7/11/2022,39579,West
CUST01803,Linda Rivers,troy43@example.com,1/23/2025,9566,East
CUST01804,Emily Vaughn,xwilliams@example.net,1/11/2021,35966,East
CUST01805,Veronica Archer,christopher54@example.com,8/10/2022,1516,Central
CUST01806,Jason Hale,brownjacob@example.net,9/14/2025,36654,West
CUST01807,Marcus Hudson,moodykelly@example.com,8/3/2022,11723,West
CUST01808,Erin Hutchinson,paige17@example.com,3/18/2025,37967,Central
CUST01809,George Blake Jr.,wgates@example.net,9/4/2021,9079,East
CUST01810,Robert Castillo,michaeljackson@example.org,10/1/2023,16538,West
CUST01811,Elizabeth Lee,tonimathews@example.com,4/12/2024,14120,East
CUST01812,Teresa White,scottrobert@example.org,4/11/2024,41835,North
CUST01813,Lindsey Pope,maria07@example.net,7/24/2025,22331,South
CUST01814,Kimberly Kane,castanedajames@example.net,10/2/2023,47105,East
CUST01815,Stephanie Daniel,bwebb@example.com,2/8/2024,21972,Central
CUST01816,Joseph Garcia,stephaniebaldwin@example.org,4/9/2023,40415,Central
CUST01817,Susan Beasley,erin58@example.org,7/29/2023,23124,West
CUST01818,Debra Rowland,jennifer03@example.org,12/2/2020,1502,North
CUST01819,Steven Gonzalez,briannaliu@example.com,7/8/2021,30169,West
CUST01820,Kyle Robinson,kimberlyherrera@example.org,5/28/2021,35021,Central
CUST01821,Laura Brown,erica63@example.org,5/8/2025,49178,North
CUST01822,Amanda Lewis,john16@example.net,6/19/2025,44148,Central
CUST01823,Randall Johnson,jose36@example.net,8/28/2021,29359,East
CUST01824,Julie Greene,clarkrachael@example.org,12/12/2024,24742,North
CUST01825,Mark Morgan,jamesstewart@example.com,10/10/2021,44854,Central
CUST01826,Morgan Jensen,floreseric@example.org,6/21/2023,17364,West
CUST01827,Edward Zamora,paulharrell@example.com,9/25/2022,28578,West
CUST01828,Jonathan Webb,smithjeffrey@example.com,12/30/2022,45366,South
CUST01829,Kyle Roman,gary63@example.com,4/2/2021,23368,Central
CUST01830,Heather Martinez,alexandria78@example.com,6/27/2023,7921,West
CUST01831,Taylor Edwards,estradachristopher@example.org,8/13/2021,13889,Central
CUST01832,Lawrence Brooks,rkennedy@example.org,10/23/2022,40103,West
CUST01833,Richard Goodwin,zkhan@example.net,1/7/2021,28651,East
CUST01834,Maria Brown,alexandriakline@example.com,3/11/2023,35524,Central
CUST01835,Julia Reynolds,dlewis@example.org,3/12/2023,40065,Central
CUST01836,Erika Ward,sandrahodges@example.com,12/5/2024,23073,East
CUST01837,Marc Humphrey,jaredmendoza@example.net,5/3/2022,24021,Central
CUST01838,Melissa Blair,fletcheramanda@example.org,4/11/2024,28776,Central
CUST01839,Andrew Roberts,cynthiasimon@example.org,5/2/2025,34,West
CUST01840,Michael Rose,ibaker@example.net,1/6/2025,19088,West
CUST01841,Michael Hill,snownicole@example.com,1/17/2025,16778,East
CUST01842,Shelia Ramirez,ashleyyoung@example.org,7/21/2023,21855,East
CUST01843,Jordan Gibson,karenatkinson@example.org,9/5/2025,25847,North
CUST01844,Elizabeth Sanders,sanchezlaura@example.org,9/11/2025,32254,Central
CUST01845,Sharon Howard,kathynguyen@example.org,6/23/2023,8272,South
CUST01846,Faith Caldwell,taylortimothy@example.com,3/8/2025,37775,North
CUST01847,Lisa Snyder,mark11@example.org,3/11/2025,472,North
CUST01848,Duane Carlson,daniel26@example.com,10/13/2024,48221,Central
CUST01849,Maurice Woods,ryan64@example.net,8/13/2021,5618,North
CUST01850,Christina Mccall,kenneth88@example.com,12/28/2021,23492,South
CUST01851,Cathy Fox,elittle@example.org,2/11/2025,23867,East
CUST01852,Diane Johnson,qbarber@example.net,7/6/2021,12216,North
CUST01853,Bradley Lozano,cooperjasmine@example.net,10/1/2024,44363,East
CUST01854,Jessica Peters,vstevens@example.com,4/23/2022,49140,West
CUST01855,Christina Rodriguez,kevin15@example.org,4/6/2023,14066,South
CUST01856,Joseph Castro,elizabeth45@example.net,5/6/2022,12890,West
CUST01857,Matthew Palmer,ericgarcia@example.org,1/10/2021,17468,East
CUST01858,Christian Davis,bethnorton@example.net,12/16/2024,31279,North
CUST01859,Dustin Williams,timothy67@example.com,12/20/2023,41255,East
CUST01860,Anna Robinson,jerry19@example.com,3/28/2023,2009,North
CUST01861,Michael Walker,rossbryan@example.com,2/9/2021,40475,West
CUST01862,Megan Mcgrath,bobby30@example.net,1/18/2024,23041,North
CUST01863,Theresa Hunter,askinner@example.org,12/29/2022,13157,North
CUST01864,Charles Jackson,cjensen@example.net,3/30/2024,31854,West
CUST01865,Jeffrey Martinez,michellehernandez@example.com,1/26/2023,17806,East
CUST01866,Tracy Bennett,stephenslisa@example.org,12/7/2022,10897,South
CUST01867,Darryl Peterson,barbara01@example.org,9/4/2022,4880,East
CUST01868,Philip Dudley,alexpowell@example.net,3/6/2021,16425,Central
CUST01869,April King,cruzchristopher@example.org,2/6/2022,823,West
CUST01870,Jeffrey Allen,carlos35@example.net,5/5/2021,2761,Central
CUST01871,Tiffany Marquez,sbenson@example.org,11/11/2022,6187,West
CUST01872,Tracy Smith,umartin@example.net,4/22/2023,3446,Central
CUST01873,Tina Allen,zcastillo@example.org,10/31/2020,14312,East
CUST01874,Alexandria Fox,preed@example.com,3/3/2023,41754,North
CUST01875,Mark Chung,terry26@example.com,3/15/2022,25422,Central
CUST01876,Anthony Price,simmonsduane@example.org,10/12/2025,4907,East
CUST01877,Brenda Martin,mmiller@example.com,5/7/2021,28945,East
CUST01878,Thomas Thompson,alexharmon@example.org,1/7/2022,7139,South
CUST01879,Kristin Miller,eblanchard@example.net,5/13/2021,13992,South
CUST01880,Crystal Boyd,christopher36@example.com,9/26/2025,1596,East
CUST01881,Todd Meyer,christine22@example.com,4/10/2021,35178,Central
CUST01882,Ann Hernandez,matthew34@example.org,6/13/2021,21523,South
CUST01883,Curtis Crane,ptaylor@example.com,6/7/2023,34541,West
CUST01884,Ronnie Barnes DDS,frank70@example.org,7/10/2025,4928,South
CUST01885,Pamela Kelly,brownkristine@example.org,9/28/2023,18956,North
CUST01886,Kevin Willis,danielluna@example.net,8/27/2024,43325,West
CUST01887,Douglas Rivera,phillipflores@example.com,6/3/2022,16572,West
CUST01888,Jennifer Hall,vargastimothy@example.net,7/26/2025,37356,South
CUST01889,Brandon Ford,michael16@example.com,4/23/2024,493,South
CUST01890,Christopher Wilson,clifford37@example.net,10/24/2025,1321,East
CUST01891,Daniel Price,lawrence57@example.net,2/8/2025,7668,West
CUST01892,Richard Lane,fdoyle@example.net,1/30/2025,33610,South
CUST01893,Timothy Phillips,zlowe@example.com,2/17/2022,48022,Central
CUST01894,Kelly Miller,lorifrench@example.org,2/11/2024,32363,East
CUST01895,Nicholas Evans,grussell@example.org,5/26/2023,22200,East
CUST01896,Laurie Wright DVM,matthewbaker@example.org,11/19/2022,46370,South
CUST01897,Crystal Saunders,skinnerbrandon@example.net,10/2/2021,1951,West
CUST01898,Jeff Hamilton,cchase@example.com,7/27/2022,7485,South
CUST01899,Dr. Peter Chavez DVM,whitediane@example.org,4/12/2021,10266,South
CUST01900,James Nguyen,coxjoseph@example.net,2/12/2024,29550,Central
CUST01901,Amy Boyle,nrobinson@example.com,8/3/2023,37936,South
CUST01902,Deborah Webb,shogan@example.com,11/11/2024,17179,West
CUST01903,Jeremiah Zhang,bonnie76@example.org,3/17/2022,41255,North
CUST01904,Jordan Clark,suarezglenn@example.com,9/13/2022,21740,South
CUST01905,Tonya Wolfe,sue17@example.net,7/15/2025,36269,South
CUST01906,Kim Day,psantos@example.net,4/9/2022,8081,South
CUST01907,Adam Clay,gary67@example.net,11/16/2024,35172,Central
CUST01908,Lawrence Bray,kevin90@example.com,10/6/2024,17681,East
CUST01909,Matthew Weber,michael41@example.org,1/21/2025,19998,Central
CUST01910,Joseph Wood,ryanhanson@example.com,10/15/2021,33223,West
CUST01911,Jessica Davis,clifford69@example.org,3/7/2023,25255,Central
CUST01912,Danielle Lewis,graceellis@example.com,9/22/2025,46175,North
CUST01913,Caitlin Mendez,nicholas57@example.com,11/27/2022,25336,South
CUST01914,Larry Gray,kimberlydavis@example.com,11/24/2020,827,South
CUST01915,Timothy Burgess,collinswillie@example.org,2/15/2025,22505,West
CUST01916,Cindy Wise,mccormickalexander@example.net,7/9/2022,28225,Central
CUST01917,Cindy Castillo,nbowen@example.org,11/26/2023,39793,South
CUST01918,Christian Harper,umclaughlin@example.org,2/27/2023,24488,West
CUST01919,Christopher Doyle,snyderamy@example.com,10/4/2022,3293,South
CUST01920,Kristen Robertson,brittney95@example.net,2/23/2023,39129,East
CUST01921,Anthony Hopkins,scook@example.com,8/9/2024,13766,Central
CUST01922,Ashley Calderon,jamestapia@example.org,1/2/2021,15034,South
CUST01923,Tamara Haley,ronniehancock@example.org,4/6/2022,5373,East
CUST01924,Robert Mccoy,turnerthomas@example.net,4/7/2021,23701,South
CUST01925,Daniel Powell,joshuahicks@example.com,3/14/2024,48154,South
CUST01926,Ashley Clark,andersenroger@example.com,6/22/2021,32213,North
CUST01927,Anthony Rojas,jessica91@example.net,3/12/2021,8753,East
CUST01928,Heather Smith,christopher44@example.net,7/12/2025,3139,South
CUST01929,Jeffery Liu,christopher08@example.org,10/9/2024,20070,South
CUST01930,Alexander Morgan,ortegashawn@example.net,6/29/2023,29928,West
CUST01931,Joseph Allen,marcwhite@example.org,7/23/2022,23305,East
CUST01932,Mrs. Whitney Hawkins,zwood@example.net,11/14/2024,2503,North
CUST01933,Deanna Powell,jason42@example.org,7/1/2024,18038,North
CUST01934,Amanda White,xmoon@example.com,7/16/2023,24300,South
CUST01935,Teresa Sutton,fhenry@example.net,3/8/2025,23841,South
CUST01936,Shannon Foley,amykemp@example.net,6/29/2024,10224,East
CUST01937,Anne Lopez,laurie20@example.com,1/15/2021,47781,North
CUST01938,James Morris,felicia68@example.org,8/2/2024,29372,Central
CUST01939,Marvin Rivera,mitchell22@example.org,1/28/2022,25317,South
CUST01940,Omar Andrews,samanthaburton@example.org,10/23/2025,40270,Central
CUST01941,Kenneth Williams,latashaburns@example.net,2/29/2024,37398,South
CUST01942,David Lee,jonathancaldwell@example.com,4/9/2025,38182,North
CUST01943,Melissa Martinez,ybrown@example.org,7/27/2023,43075,West
CUST01944,Jerome Thompson,michaelbyrd@example.org,9/29/2025,8676,South
CUST01945,Curtis Brown,tknapp@example.net,5/21/2022,38320,North
CUST01946,Daniel Butler,pauljulie@example.net,8/15/2024,37904,Central
CUST01947,Patricia Torres,nixonjessica@example.org,2/1/2022,49828,West
CUST01948,Brian Jones,caseygregory@example.net,11/13/2021,24389,West
CUST01949,Daniel Taylor,fwright@example.org,6/10/2021,28125,East
CUST01950,Kim Allen,qevans@example.org,2/28/2021,39587,Central
CUST01951,Troy Maldonado,gjackson@example.com,7/1/2024,39593,Central
CUST01952,Crystal Sims,clementskatelyn@example.net,1/6/2022,19609,South
CUST01953,James White,margaret03@example.org,10/4/2022,34183,South
CUST01954,Mark Hill,karinamcdaniel@example.com,1/10/2022,32900,North
CUST01955,Andrea Harris,petersjohn@example.org,1/1/2021,28074,South
CUST01956,Amanda Ballard,gmoore@example.com,11/18/2022,18928,Central
CUST01957,Joseph Sparks,michael35@example.com,11/10/2023,8609,West
CUST01958,Rebecca Griffin,christophergarcia@example.net,11/26/2022,8546,East
CUST01959,Elizabeth Bailey,amanda46@example.net,4/7/2022,31357,South
CUST01960,Brittney Phillips,brownsusan@example.net,8/16/2023,46526,Central
CUST01961,Jared Peterson,saraadams@example.org,12/25/2023,47920,West
CUST01962,Teresa Murphy,staceyvilla@example.org,10/26/2024,775,North
CUST01963,Bianca Evans,urose@example.com,8/8/2024,6286,South
CUST01964,Frank Jones,lopezjohn@example.com,8/31/2021,6487,South
CUST01965,Maria May,lespinoza@example.net,1/14/2022,10695,East
CUST01966,Hannah Juarez,carrollderek@example.com,4/11/2022,42267,North
CUST01967,Brandon Romero,wilsonsusan@example.net,9/26/2024,45520,South
CUST01968,John Gibbs MD,wilsonlisa@example.org,7/21/2022,20311,West
CUST01969,William Brown,mark07@example.net,8/6/2022,25167,South
CUST01970,Andrea Martin,bradleytina@example.net,2/9/2023,39537,West
CUST01971,Richard Curtis,simonomar@example.net,5/6/2023,21113,Central
CUST01972,Lee Mccormick,millerjohn@example.org,5/10/2024,46617,Central
CUST01973,Scott Shea,samuel79@example.org,3/6/2022,20546,West
CUST01974,David Navarro,robert02@example.com,1/16/2025,28117,Central
CUST01975,Katherine Good,robert30@example.net,6/7/2022,29777,Central
CUST01976,William Jackson,cochranlynn@example.org,12/14/2023,48322,South
CUST01977,Kevin White,briandavis@example.net,10/22/2021,44033,North
CUST01978,John Jones,marie22@example.com,12/4/2023,2842,East
CUST01979,Courtney Davis,barbara69@example.net,8/2/2023,8899,North
CUST01980,Lindsey Torres,howardgregory@example.org,12/29/2023,8041,East
CUST01981,Jeffrey Roach,courtneyrussell@example.net,10/18/2022,18410,Central
CUST01982,Charlene Boyd,timothygreen@example.net,7/5/2023,26156,East
CUST01983,Janice Williams,marymendoza@example.org,8/17/2021,44066,North
CUST01984,Kenneth Rodriguez,tina93@example.com,12/31/2023,26689,South
CUST01985,Alicia Edwards,jwilson@example.com,8/8/2021,48669,Central
CUST01986,Kathleen Bond,elane@example.org,1/5/2023,42870,East
CUST01987,Lawrence Lee,christina66@example.net,11/5/2024,20830,South
CUST01988,Wesley Chandler,logan58@example.org,4/21/2025,40826,Central
CUST01989,Julie Gilbert,lhutchinson@example.org,3/19/2024,49732,West
CUST01990,Richard Bailey,yoderashley@example.net,3/5/2023,1099,East
CUST01991,Erica Short,ashleytorres@example.net,7/7/2022,19557,Central
CUST01992,Mrs. Patricia Saunders,valdezrobert@example.net,3/16/2024,44968,East
CUST01993,William Lopez,brett70@example.org,4/15/2025,2070,Central
CUST01994,Evan Jones,kirstenking@example.org,9/17/2023,18014,South
CUST01995,Jacob Williams,markbuck@example.org,6/15/2023,10833,North
CUST01996,Connie Wood,normandavid@example.com,10/31/2021,47259,Central
CUST01997,Amy Wright,edward37@example.net,2/1/2023,23911,Central
CUST01998,Eduardo Briggs,johnshaw@example.net,12/27/2022,43539,North
CUST01999,Maria Powell,paulmueller@example.com,10/30/2023,18160,Central
CUST02000,Dawn Coleman,brian41@example.org,10/4/2022,4469,West
CUST02001,William Schroeder,apotts@example.com,11/22/2021,36652,West
CUST02002,Brent Flores,oliviaanderson@example.com,1/26/2023,17442,East
CUST02003,Daniel Floyd Jr.,richard29@example.net,9/22/2023,32619,North
CUST02004,Vincent Wallace,lutzmark@example.org,3/28/2021,38968,East
CUST02005,Lucas Garrett,steinheather@example.com,5/24/2021,32585,West
CUST02006,Jessica Hernandez,ssingh@example.net,8/14/2021,18157,Central
CUST02007,Gabrielle Harris,stephanie52@example.net,6/16/2023,25058,East
CUST02008,Amanda Rodgers,anthony46@example.net,12/27/2020,7570,East
CUST02009,Michael Smith,robertsloan@example.org,3/1/2025,4781,North
CUST02010,Ashley Warren,rosemorrison@example.com,3/7/2024,38013,West
CUST02011,Christopher Strong,jessicagreen@example.org,4/6/2021,3027,West
CUST02012,Amanda Boyd,teresa00@example.org,10/5/2021,37611,East
CUST02013,Michael Chapman,stevenking@example.net,10/31/2022,42088,East
CUST02014,Jeremy Johnson,brendabanks@example.net,9/8/2022,9350,Central
CUST02015,Ryan Curtis,randy63@example.org,11/9/2021,10953,North
CUST02016,Sarah Moore,daniellehowell@example.org,11/21/2020,6406,Central
CUST02017,Ronald King,johnsonwilliam@example.net,5/4/2024,39578,South
CUST02018,Peter Kelley,kaitlyn50@example.net,5/12/2024,36060,North
CUST02019,Matthew Moore,hartmanjeffrey@example.net,4/9/2022,2182,South
CUST02020,Sandra Calderon,bennettfrancisco@example.org,6/26/2023,23775,East
CUST02021,Gabriel Clarke,barkerangela@example.com,10/11/2021,34359,West
CUST02022,Gregory Phillips,millergrant@example.org,11/21/2021,22524,North
CUST02023,Kelly Johnson,rodneyhunt@example.com,9/26/2021,30025,North
CUST02024,Dawn Rodriguez,charles11@example.org,6/5/2023,46193,East
CUST02025,Richard Alvarez,austinmiles@example.com,10/28/2024,3959,North
CUST02026,Michelle Young,wellsrachel@example.net,9/8/2021,27235,South
CUST02027,Jose Cruz,jeffrey02@example.com,8/28/2021,21296,West
CUST02028,Olivia Morales,elliottdavid@example.net,2/27/2021,2976,South
CUST02029,Raymond Gonzales,plee@example.net,3/22/2024,16026,West
CUST02030,Amanda Carey,ballardisaac@example.org,3/31/2021,26719,West
CUST02031,Kelly Henry,kennethhill@example.org,7/5/2024,31384,South
CUST02032,Ryan Andrews,sandrakirby@example.net,11/18/2024,11497,Central
CUST02033,Gary Ramirez,jonesmatthew@example.com,7/19/2024,4156,Central
CUST02034,Rebecca Clay,jenna35@example.net,7/14/2025,28426,East
CUST02035,Joseph Brown,brewermolly@example.net,5/25/2024,1370,West
CUST02036,Laura Drake,lambthomas@example.com,8/10/2023,422,South
CUST02037,Randy Howard,matthew72@example.net,3/18/2022,33079,North
CUST02038,Matthew Cannon,gentrynathan@example.com,4/1/2025,12289,South
CUST02039,Jordan Schultz,alexander73@example.net,11/26/2020,46871,South
CUST02040,Amber Sullivan,andrewarroyo@example.net,11/6/2021,32481,North
CUST02041,Kimberly Roberts,istewart@example.net,11/7/2024,41512,South
CUST02042,Luis Brewer,wjames@example.net,5/15/2025,4589,South
CUST02043,Matthew Higgins,kennethcooper@example.org,9/25/2021,15448,Central
CUST02044,Justin Garcia,catherine37@example.com,6/2/2024,33140,North
CUST02045,Whitney Bowers,jill29@example.net,11/4/2022,19309,South
CUST02046,Brenda Johnson,pamela75@example.com,7/7/2023,21305,South
CUST02047,Melissa Serrano,jasonconrad@example.com,8/26/2023,5408,South
CUST02048,Andrew Cabrera,gguerrero@example.net,11/21/2023,23884,West
CUST02049,Brandi Park MD,brittanymorris@example.net,6/5/2021,39629,South
CUST02050,Scott Williams,ericksonronald@example.com,4/10/2025,23659,North
CUST02051,Madison Barnes,abigail34@example.net,1/15/2022,31206,West
CUST02052,Robert Monroe,hwright@example.org,3/9/2025,37130,North
CUST02053,Dean Smith,richardstanton@example.com,9/26/2021,40890,East
CUST02054,Samantha Gregory,sanchezsteve@example.org,8/22/2022,6112,Central
CUST02055,John Griffin,keith93@example.com,3/15/2025,18323,West
CUST02056,Lori Jones,todd70@example.org,8/13/2023,41889,East
CUST02057,Curtis Stein,woodkathleen@example.net,9/20/2022,16964,South
CUST02058,Courtney Moore,keithlittle@example.net,3/27/2023,31706,West
CUST02059,Christopher Jones,fprince@example.com,9/30/2025,25447,South
CUST02060,Mrs. Ashley Norris,smithstacey@example.net,1/8/2025,10029,West
CUST02061,Elizabeth Wright,mpearson@example.org,6/10/2024,33177,East
CUST02062,Rhonda Marshall,jenkinskaylee@example.com,3/8/2023,14926,West
CUST02063,Dawn Fuentes,vmatthews@example.org,6/17/2023,1169,North
CUST02064,Tina Chavez,xmurray@example.net,1/12/2025,38160,West
CUST02065,Dr. Rebecca Weaver MD,ramosamanda@example.org,1/27/2024,24525,North
CUST02066,Roberta Garcia,derek33@example.org,6/9/2021,9834,South
CUST02067,Eric Patterson,huynhhannah@example.net,9/17/2024,28965,West
CUST02068,Joshua Mcclain,aguirregeorge@example.com,10/14/2022,22266,Central
CUST02069,Alexander Anderson,jacquelinesmith@example.net,2/20/2022,9186,North
CUST02070,William Jones,valentinestephanie@example.org,6/24/2025,5834,North
CUST02071,Rhonda Warren,ngallegos@example.org,1/16/2021,41696,South
CUST02072,Jeffrey Horton,richard11@example.org,9/25/2024,28205,East
CUST02073,James Young,brandi68@example.org,12/18/2024,8876,South
CUST02074,Jacob Ramsey,ian02@example.com,12/29/2023,39289,East
CUST02075,Carol Johnson,scaldwell@example.com,12/21/2020,36464,West
CUST02076,Michelle Evans,xthomas@example.com,4/12/2021,39245,North
CUST02077,Sara Jones,ashley48@example.net,4/19/2023,8109,Central
CUST02078,Alexandra Mills,william20@example.org,6/19/2021,22062,West
CUST02079,Terry Collier,wesley17@example.com,6/8/2023,6389,North
CUST02080,Amber Roberts,hholloway@example.net,11/17/2022,12963,North
CUST02081,Sheila Carter,mason81@example.org,2/25/2021,522,Central
CUST02082,Tammy Wilkinson,brianna65@example.com,12/26/2020,19719,West
CUST02083,Helen Erickson,ccook@example.org,1/29/2022,32782,East
CUST02084,Adrian Adams,hmolina@example.net,8/27/2025,17127,West
CUST02085,Matthew Pham,yturner@example.com,8/13/2021,3772,North
CUST02086,Richard Brooks,gary84@example.org,8/21/2024,49633,North
CUST02087,Natalie Young,roberto98@example.net,5/28/2024,20547,East
CUST02088,Sarah Hunter,stricklandwilliam@example.net,7/5/2022,39819,Central
CUST02089,Kaitlyn Brown,michaelpowers@example.com,1/17/2022,25653,South
CUST02090,Evan Price,joygarrett@example.net,5/21/2025,2651,South
CUST02091,Travis Hill,perezruben@example.com,8/17/2023,22909,South
CUST02092,Rebecca Villanueva,kevinburns@example.com,5/28/2023,40013,East
CUST02093,Brian Thomas,adamberger@example.org,9/14/2022,13087,East
CUST02094,Samuel Smith,elizabethwilson@example.org,3/2/2025,8223,East
CUST02095,Steven Simpson,rperry@example.com,7/11/2025,44165,Central
CUST02096,Yvonne Jacobson,alexandertaylor@example.com,10/13/2022,32026,South
CUST02097,Mary Miller,karencastillo@example.org,2/12/2025,21771,West
CUST02098,Maurice Sutton,julie83@example.org,6/1/2025,30610,North
CUST02099,Rhonda Hill,jason69@example.org,1/26/2023,24888,North
CUST02100,Angela Smith,ryan45@example.org,10/1/2025,7807,West
CUST02101,Mr. Paul Strickland,kaylafrank@example.net,9/14/2022,12085,Central
CUST02102,Michael Melton,jmckay@example.net,12/10/2023,13712,North
CUST02103,David Jones,williamschristine@example.com,8/6/2024,21908,South
CUST02104,Nicole Walker,jeannesmith@example.net,6/18/2022,45413,Central
CUST02105,Donna Taylor,zwolfe@example.org,10/7/2022,33765,West
CUST02106,Dylan Diaz,john54@example.net,1/16/2025,12233,South
CUST02107,Michael Winters,mcdonaldleslie@example.com,1/23/2021,24263,West
CUST02108,Randy Wallace,laurie46@example.org,1/12/2024,16744,Central
CUST02109,Jesse Peters,hgraves@example.net,9/25/2022,15833,Central
CUST02110,Ashlee Williams,melody30@example.com,4/26/2025,9837,North
CUST02111,Joshua Green,ashleychapman@example.net,12/26/2024,33790,East
CUST02112,Deborah Hernandez,timothy39@example.net,4/28/2023,20669,East
CUST02113,Holly Russo,kathy01@example.com,5/9/2023,29918,Central
CUST02114,Karen Chase,kgonzalez@example.com,6/12/2025,7971,West
CUST02115,Wendy Mckinney,nguerrero@example.net,9/14/2022,38352,West
CUST02116,Mark Turner III,onunez@example.org,7/14/2022,7401,West
CUST02117,Tiffany Fields,cookeabigail@example.net,3/29/2021,9929,Central
CUST02118,Taylor Mendoza,yhenson@example.com,1/18/2022,16631,East
CUST02119,Emily Lloyd,samanthasolis@example.com,5/10/2025,46642,North
CUST02120,Ruth Medina,okennedy@example.com,5/31/2021,14872,North
CUST02121,Angela Doyle,hibarra@example.net,10/6/2023,16026,East
CUST02122,Emma Reeves,williamlewis@example.org,2/18/2021,22403,South
CUST02123,Robert Brown,williamscourtney@example.net,3/12/2025,4182,North
CUST02124,Mr. Christopher Johnson,john84@example.org,8/7/2023,10744,Central
CUST02125,Amy Bishop,ashleygutierrez@example.net,1/21/2022,31050,West
CUST02126,Jason White,rodriguezlauren@example.com,6/16/2021,37120,South
CUST02127,Dana Kelley,ibrooks@example.org,7/25/2021,8052,South
CUST02128,Christopher Phillips,gsmith@example.com,8/16/2024,2417,North
CUST02129,Deborah Butler,sthompson@example.com,12/8/2022,48222,South
CUST02130,Kristen Rodriguez,mary13@example.net,11/11/2021,37579,Central
CUST02131,Jennifer Wilson,atate@example.net,9/1/2022,45734,North
CUST02132,Patrick Carlson,alyssamoran@example.com,2/3/2022,44539,South
CUST02133,Mary Middleton,knightstephanie@example.org,1/13/2023,19164,West
CUST02134,Misty Walker,lopezedward@example.net,3/31/2024,17654,South
CUST02135,Beth Jones,gwilkerson@example.net,4/20/2023,24514,South
CUST02136,Kevin Willis,harrisdarren@example.org,3/19/2024,33240,South
CUST02137,Crystal Chen,shannon52@example.org,3/19/2024,44042,Central
CUST02138,Mrs. Heather Green DDS,alexander29@example.org,9/9/2021,10108,North
CUST02139,Robert Williams,lindsaymontgomery@example.net,9/10/2024,31943,West
CUST02140,Ashley Martinez,nunezjorge@example.com,1/25/2024,43463,Central
CUST02141,Tommy Combs,fross@example.com,3/16/2024,46734,South
CUST02142,Aaron Sanders,victoria59@example.com,9/7/2023,32914,East
CUST02143,Joseph Herrera,howard00@example.com,10/31/2023,802,West
CUST02144,Evan Armstrong,donald76@example.org,11/30/2020,5136,South
CUST02145,Melissa May,vanessacain@example.com,3/19/2024,836,Central
CUST02146,Jennifer Smith,lauracurry@example.net,4/4/2025,42365,South
CUST02147,Veronica Kelley,charlesanderson@example.net,9/11/2022,33376,North
CUST02148,Lisa Munoz,jackieward@example.net,5/20/2023,20630,North
CUST02149,Nicholas Faulkner,marknguyen@example.net,3/23/2023,7078,East
CUST02150,Joseph Wells,oparsons@example.com,9/18/2021,44726,West
CUST02151,Julia Warren,gardnershannon@example.org,12/19/2023,44243,Central
CUST02152,Michael Davis,erica88@example.net,11/8/2021,21226,West
CUST02153,Dr. Susan Gomez,frenchchristopher@example.net,3/6/2023,25531,West
CUST02154,James West,tflowers@example.net,11/18/2023,2653,South
CUST02155,Charles Weaver,qlynch@example.org,8/17/2022,1260,East
CUST02156,Adam Taylor,mirandajeffrey@example.org,5/22/2021,37610,Central
CUST02157,James Jenkins,richardsseth@example.org,12/9/2022,14992,Central
CUST02158,Nicole Foster,selenaatkins@example.org,2/4/2025,21319,West
CUST02159,Tonya Woods,elizabeth61@example.net,1/2/2022,46571,Central
CUST02160,Theresa Tucker,caitlinvaughan@example.org,5/12/2021,43937,North
CUST02161,Anna Thompson,ujames@example.net,2/21/2023,30178,East
CUST02162,Valerie Harris,jacobperry@example.net,9/10/2022,265,East
CUST02163,Tammy Hodge DDS,corymitchell@example.net,2/16/2025,26870,North
CUST02164,Jennifer Wilson,cynthia81@example.org,3/10/2024,186,South
CUST02165,Mary Estes,scottmolly@example.com,9/29/2024,2901,Central
CUST02166,Kimberly Morris,christopher88@example.com,10/9/2023,1631,North
CUST02167,Shawn Chandler,harrisrachel@example.net,8/14/2022,20134,South
CUST02168,Mark Tucker,mpatel@example.net,7/11/2025,24017,West
CUST02169,Brandon Ho,amy94@example.org,9/6/2021,1397,East
CUST02170,William Wilson,ctaylor@example.net,11/24/2024,46241,West
CUST02171,Michele Jones,danawood@example.org,8/30/2025,27070,West
CUST02172,Beth Brooks,obrienamy@example.com,9/6/2023,43641,West
CUST02173,Jason Davis,harperteresa@example.org,9/7/2024,3035,North
CUST02174,Jeffrey Randolph,amberhernandez@example.com,11/11/2024,10729,East
CUST02175,Jacqueline Hernandez,allen07@example.org,7/31/2023,5215,West
CUST02176,Sheila Sherman,kcastillo@example.net,3/17/2024,41369,North
CUST02177,Terry Moore,estradashelby@example.org,7/27/2021,25561,East
CUST02178,Julia Hughes,wschmidt@example.org,4/8/2024,5504,North
